,user_id,business_id,stars,name
5193,Narayana Kolli,5193,1,Hitech Bawarchi Food Zone
5194,Satyanarayan Panda,5194,5,Hitech Bawarchi Food Zone
5195,Girija Chunarkar Girija,5195,1,Hitech Bawarchi Food Zone
5196,Baby,5196,5,Hitech Bawarchi Food Zone
5197,Pradeep,5197,5,Hitech Bawarchi Food Zone
5198,Nagendra Jagadatla,5198,5,Hitech Bawarchi Food Zone
5199,Krishanu Ganguli,5199,1,Hitech Bawarchi Food Zone
5200,Sravani,5200,4,Biryanis And More
5201,Deepak Raj,5201,3,Biryanis And More
5202,Debjit Hazra,5202,3,Biryanis And More
5203,Gopal Bhargav,5203,4,Biryanis And More
5204,Rajeev Jakkani R,5204,3,Biryanis And More
5205,Raghavendra,5205,4,Biryanis And More
5206,Venky,5206,3,Biryanis And More
5207,Vishu Varanasi,5207,1,Biryanis And More
5208,Naveen Devireddy,5208,1,Biryanis And More
5209,Priya Kishore Kotha,5209,4,Biryanis And More
5210,Pradeepmedikonda76,5210,3,Biryanis And More
5211,Moonis Ahmed,5211,4,Biryanis And More
5212,Ajay Kumar,5212,1,Biryanis And More
5213,Sandeep Sandy,5213,1,Biryanis And More
5214,Vamsi J Krishna,5214,1,Biryanis And More
5215,Sindu Sid,5215,4,Biryanis And More
5216,Tummyful_hyd,5216,4,Biryanis And More
5217,Riz & Shanky,5217,4,Biryanis And More
5218,Vamshi Puli,5218,4,Biryanis And More
5219,Indradipta Sardar,5219,4,Biryanis And More
5220,Ankita Shilpa,5220,5,Biryanis And More
5221,Kashif Syed,5221,4,Biryanis And More
5222,Sudhindra87,5222,4,Biryanis And More
5223,Nagendra Yerubandi,5223,5,Biryanis And More
5224,Vijay,5224,5,Biryanis And More
5225,Lokesh Gudapati,5225,5,Biryanis And More
5226,Venkatesh Movva,5226,5,Biryanis And More
5227,Venkata Vikram Sai Idupulapati,5227,5,Biryanis And More
5228,Pradeep Koney,5228,5,Biryanis And More
5229,Praveen Kumar,5229,5,Biryanis And More
5230,Prasanna,5230,2,Biryanis And More
5231,RamChetan Polishetty,5231,3,Biryanis And More
5232,Va Hini,5232,4,Biryanis And More
5233,Agarrwal,5233,4,Biryanis And More
5234,Gnana Harish,5234,4,Biryanis And More
5235,NayanNanda,5235,1,Biryanis And More
5236,Priti,5236,4,Biryanis And More
5237,Georgie,5237,5,Biryanis And More
5238,Abhiram Gowrav Xtran,5238,4,Biryanis And More
5239,Sambhangi Sandeep,5239,4,Biryanis And More
5240,Vicky Patnaik,5240,4,Biryanis And More
5241,Ayushmaan Kapu,5241,3,Biryanis And More
5242,Kumar Sumit,5242,4,Biryanis And More
5243,Lavanya,5243,5,Biryanis And More
5244,Adheeth Hundi,5244,5,Biryanis And More
5245,Bhanu,5245,1,Biryanis And More
5246,Venkatesh Medisetti,5246,3,Biryanis And More
5247,Sree Leela,5247,4,Biryanis And More
5248,Manoj Lukon,5248,2,Biryanis And More
5249,Krishna Teja,5249,4,Biryanis And More
5250,Aditi Gupta,5250,4,Biryanis And More
5251,Kulsum Begum,5251,2,Biryanis And More
5252,Gaurav Gupta (GG),5252,2,Biryanis And More
5253,Ramesh Gariganti,5253,5,Biryanis And More
5254,Ram Raju.,5254,1,Biryanis And More
5255,Praisedcreator,5255,5,Biryanis And More
5256,See Hari Teja,5256,4,Biryanis And More
5257,Royalclass8,5257,5,Biryanis And More
5258,Manoj Gurrevala,5258,4,Biryanis And More
5259,Sultan Shaik,5259,5,Biryanis And More
5260,Srisailam Yadav,5260,5,Biryanis And More
5261,Srikanth Gupta,5261,4,Biryanis And More
5262,Yugandar Ch,5262,5,Biryanis And More
5263,Manju,5263,5,Biryanis And More
5264,Sai Durga Kumar,5264,5,Biryanis And More
5265,Anuj Tandon,5265,2,Biryanis And More
5266,Reddy Prasad,5266,4,Biryanis And More
5267,Varaprasad Yarlagadda,5267,4,Biryanis And More
5268,Lovely Kumari,5268,5,Biryanis And More
5269,Srilekha Jindam,5269,4,Biryanis And More
5270,A K,5270,5,Biryanis And More
5271,Muralikrishna T,5271,5,Biryanis And More
5272,Reddy Prasad,5272,5,Biryanis And More
5273,Kavita Singh,5273,5,Biryanis And More
5274,Satyanarayana Angali,5274,5,Biryanis And More
5275,Navkanth Goud,5275,2,Biryanis And More
5276,Srinivas,5276,5,Biryanis And More
5277,Sajid Hussain,5277,4,Biryanis And More
5278,Venkat Reddy S,5278,1,Biryanis And More
5279,Sowjanya Gangaraboina,5279,5,Biryanis And More
5280,Vedantha,5280,5,Biryanis And More
5281,Swapna Reddy,5281,5,Biryanis And More
5282,Sandy,5282,3,Biryanis And More
5283,Reddy Prasad,5283,5,Biryanis And More
5284,चौदरी मल्लमपाटी,5284,5,Biryanis And More
5285,Rabia Sultana,5285,2,Biryanis And More
5286,B. Prashanth,5286,2,Biryanis And More
5287,Susheel Raina,5287,2,Biryanis And More
5288,Satish Kumar,5288,5,Biryanis And More
5289,KUKALAKUNTA GOUTHAM,5289,4,Biryanis And More
5290,Kurra Tanuja,5290,5,Biryanis And More
5291,Pranusha,5291,3,Biryanis And More
5292,Firoz Mittu,5292,2,Biryanis And More
5293,Ibrahim Kabeer,5293,5,Biryanis And More
5294,Venkata Ramana Chitta,5294,1,Biryanis And More
5295,Nikith.gaddam,5295,1,Biryanis And More
5296,Raghav,5296,5,Biryanis And More
5297,Sristy,5297,4,Biryanis And More
5298,Satadru Biswas,5298,5,Biryanis And More
5299,Abhigna Gottipati,5299,5,Biryanis And More
5300,Amith Katta,5300,5,Diners Pavilion
5301,Anirban Mukhopadhyay,5301,1,Diners Pavilion
5302,Kishore Kumar Chitikesu,5302,5,Diners Pavilion
5303,Payal Patra,5303,4,Diners Pavilion
5304,Diptiman Purbey,5304,2,Diners Pavilion
5305,Rama Krishna Sameer,5305,1,Diners Pavilion
5306,Sanchay Srivastava,5306,3,Diners Pavilion
5307,Subhamani Nayak,5307,1,Diners Pavilion
5308,Raj Yadav,5308,1,Diners Pavilion
5309,Nag Vamc,5309,3,Diners Pavilion
5310,Ekta Bhatia,5310,4,Diners Pavilion
5311,Kamlesh Murudkar,5311,4,Diners Pavilion
5312,Harsh Singh,5312,5,Diners Pavilion
5313,Jaswanth Chowdary,5313,3,Diners Pavilion
5314,Mimi,5314,5,Diners Pavilion
5315,Sanjita Mandal,5315,5,Diners Pavilion
5316,Sohani Nanda,5316,4,Diners Pavilion
5317,Payel Patel🔜,5317,5,Diners Pavilion
5318,Shrav,5318,2,Diners Pavilion
5319,Sujay Saxena,5319,3,Diners Pavilion
5320,Akansha Salampuria,5320,5,Diners Pavilion
5321,Rajesh Kumar Kondapalli,5321,5,Diners Pavilion
5322,M Bonagiri,5322,5,Diners Pavilion
5323,Anil M,5323,5,Diners Pavilion
5324,Suraj Soni,5324,5,Diners Pavilion
5325,Right Fooodies,5325,1,Diners Pavilion
5326,Deepak Rajana,5326,1,Diners Pavilion
5327,Alisha,5327,4,Diners Pavilion
5328,Parijat Ray,5328,3,Diners Pavilion
5329,ANUDEEP REDDY Gouru,5329,4,Diners Pavilion
5330,Shankarkumar21,5330,3,Diners Pavilion
5331,Vinay Vicky,5331,5,Diners Pavilion
5332,Sai Parithosh,5332,3,Diners Pavilion
5333,SAI ABHINAY BOMMAKANTI,5333,5,Diners Pavilion
5334,Rahul Yadav,5334,1,Diners Pavilion
5335,Pooja Patimeedi,5335,2,Diners Pavilion
5336,Roshan Nair,5336,1,Diners Pavilion
5337,Dileep Kumar,5337,4,Diners Pavilion
5338,Abhishek,5338,3,Diners Pavilion
5339,Muskan Bhansali,5339,4,Diners Pavilion
5340,Yaseen,5340,2,Diners Pavilion
5341,Andra Praveen Chowdary,5341,5,Diners Pavilion
5342,Amitavp,5342,3,Diners Pavilion
5343,Sidharth Singal,5343,3,Diners Pavilion
5344,Poojitha Challagali,5344,4,Diners Pavilion
5345,Aziz Ur Rahman,5345,3,Diners Pavilion
5346,Subhash Shahu,5346,2,Diners Pavilion
5347,Atulmaharaj,5347,4,Diners Pavilion
5348,Apaar Agrawal,5348,1,Diners Pavilion
5349,Mohammad Taukir,5349,5,Diners Pavilion
5350,Pranay Mahi Barnwal,5350,3,Diners Pavilion
5351,Nupur Rani,5351,2,Diners Pavilion
5352,Raghu,5352,3,Diners Pavilion
5353,Urmita Das,5353,4,Diners Pavilion
5354,Nirmal Jena,5354,5,Diners Pavilion
5355,Deepak Banka,5355,3,Diners Pavilion
5356,Kaushal Dahal,5356,5,Diners Pavilion
5357,Lakshmi P,5357,2,Diners Pavilion
5358,Pratik Kumar,5358,4,Diners Pavilion
5359,Pavan S,5359,5,Diners Pavilion
5360,The Fit Foodie 😋😎🤑,5360,3,Diners Pavilion
5361,Vishu,5361,5,Diners Pavilion
5362,Balram Samal,5362,4,Diners Pavilion
5363,Hemanshu Bhushan,5363,4,Diners Pavilion
5364,Ritika Thakur,5364,4,Diners Pavilion
5365,Shubham Shukla,5365,1,Diners Pavilion
5366,SONALIKA,5366,1,Diners Pavilion
5367,Age Of Foodies (Suraj Karambe),5367,4,Diners Pavilion
5368,Kurra Nani,5368,5,Diners Pavilion
5369,Apoorv Srivastava,5369,1,Diners Pavilion
5370,Manidhar_pjr,5370,3,Diners Pavilion
5371,Rashmi Singh,5371,4,Diners Pavilion
5372,Varanasi Vivek,5372,1,Diners Pavilion
5373,Mr. Ego,5373,4,Diners Pavilion
5374,Nikita,5374,5,Diners Pavilion
5375,Lokesh,5375,5,Diners Pavilion
5376,Shubhra Hajela,5376,1,Diners Pavilion
5377,Sohan,5377,5,Diners Pavilion
5378,Shreya Soni,5378,4,Diners Pavilion
5379,Manish,5379,1,Diners Pavilion
5380,Vamsi,5380,5,Diners Pavilion
5381,Aanchal Khemka,5381,1,Diners Pavilion
5382,Venkatesh Pattapu,5382,5,Diners Pavilion
5383,Gopalakrishnan Krishnanand,5383,4,Diners Pavilion
5384,Vishesh Agarwal,5384,4,Diners Pavilion
5385,Tulasi G,5385,4,Diners Pavilion
5386,Debanjan Bhaumik,5386,1,Diners Pavilion
5387,Sunil Prajapat,5387,3,Diners Pavilion
5388,Vydurya Lokesh,5388,1,Diners Pavilion
5389,Chanda,5389,3,Diners Pavilion
5390,Hemanth Sriteja,5390,4,Diners Pavilion
5391,Chandrashekar Koneri,5391,1,Diners Pavilion
5392,Bidhan Jena,5392,5,Diners Pavilion
5393,Md Pervez Nawaz,5393,4,Diners Pavilion
5394,Akansha,5394,3,Diners Pavilion
5395,Siva Kumar,5395,3,Diners Pavilion
5396,Veeramreddy Kalyan,5396,5,Diners Pavilion
5397,Varun R Nair,5397,5,Diners Pavilion
5398,Sagar Kasat,5398,1,Diners Pavilion
5399,Devesh Padmey,5399,2,Diners Pavilion
5400,Siddharth Kushwaha,5400,4,Asian Meal Box
5401,Nandu Chepuri,5401,2,Asian Meal Box
5402,Prasmeeta Das,5402,1,Asian Meal Box
5403,Md Balal Raza,5403,4,Asian Meal Box
5404,Parijat Ray,5404,3,Asian Meal Box
5405,Dristy Debanjana Panda,5405,5,Asian Meal Box
5406,Narayana P,5406,1,Asian Meal Box
5407,Adam Jordan,5407,1,Asian Meal Box
5408,Renugopal Siva,5408,1,Asian Meal Box
5409,Suman,5409,5,Asian Meal Box
5410,RMS Roy,5410,3,Asian Meal Box
5411,Harika,5411,2,Asian Meal Box
5412,Akshara Veera,5412,4,Asian Meal Box
5413,Shikha Arora,5413,1,Asian Meal Box
5414,Abhinav Rastogi,5414,1,Asian Meal Box
5415,Anwesha Das,5415,3,Asian Meal Box
5416,Deepak Arora,5416,1,Asian Meal Box
5417,Sachinsablok1984,5417,1,Asian Meal Box
5418,Saddam,5418,4,Asian Meal Box
5419,Renuka Nair,5419,1,Asian Meal Box
5420,D.S,5420,1,Asian Meal Box
5421,Souvik,5421,1,Asian Meal Box
5422,P Arora,5422,4,Asian Meal Box
5423,Kaushal Rg,5423,3,Asian Meal Box
5424,Vidyan256,5424,5,Asian Meal Box
5425,Ankur Ghosh,5425,1,Asian Meal Box
5426,Smart Sriram,5426,5,Asian Meal Box
5427,Dangeti Anuraag,5427,4,Asian Meal Box
5428,Sathesh Saravanan,5428,1,Asian Meal Box
5429,Vishal Kumar,5429,1,Asian Meal Box
5430,Chakra2508,5430,1,Asian Meal Box
5431,Nitin Pandula,5431,5,Asian Meal Box
5432,Akanksha Anand,5432,1,Asian Meal Box
5433,Shrishti Shree,5433,3,Asian Meal Box
5434,Eswar,5434,3,Asian Meal Box
5435,Aditya Chopra,5435,3,Asian Meal Box
5436,Aditya Nanduri,5436,5,Asian Meal Box
5437,Deepak Ahuja,5437,1,Asian Meal Box
5438,Sachin Patil,5438,1,Asian Meal Box
5439,NeHa NeHz,5439,5,Asian Meal Box
5440,Venkat,5440,3,Asian Meal Box
5441,Khushboo Pandey,5441,2,Asian Meal Box
5442,Praful,5442,1,Asian Meal Box
5443,Sharad Porwal,5443,1,Asian Meal Box
5444,Sneha Chinni,5444,1,Asian Meal Box
5445,Tania Sahu(Mrsfoodieglobetrotter),5445,5,Asian Meal Box
5446,Datla Raveendra Varma (ravi Varma),5446,1,Asian Meal Box
5447,Lokesh Patil,5447,1,Asian Meal Box
5448,Paras Sharma,5448,1,Asian Meal Box
5449,Rajesh T,5449,3,Asian Meal Box
5450,Kishlay Kumar,5450,5,Asian Meal Box
5451,AAKRITI BHATNAGAR,5451,1,Asian Meal Box
5452,Suneel G,5452,1,Asian Meal Box
5453,Shrivatsav Sundar,5453,2,Asian Meal Box
5454,Pavan Aditya M S,5454,4,Asian Meal Box
5455,Pn Santosh,5455,3,Asian Meal Box
5456,Jayaram Boyina,5456,5,Asian Meal Box
5457,Debasmita Ghosh,5457,3,Asian Meal Box
5458,Satish Ch,5458,3,Asian Meal Box
5459,Priyanka,5459,1,Asian Meal Box
5460,Sudha Gadige,5460,2,Asian Meal Box
5461,Aamir Nawaz,5461,4,Asian Meal Box
5462,Mou,5462,5,Asian Meal Box
5463,Avisek,5463,1,Asian Meal Box
5464,Nisha,5464,5,Asian Meal Box
5465,Akhil Sai,5465,2,Asian Meal Box
5466,Abhijeet Bebarta,5466,2,Asian Meal Box
5467,Saloni Gupta🧁,5467,4,Asian Meal Box
5468,Shravya Gunipudi,5468,4,Asian Meal Box
5469,Siddharth Karidi,5469,1,Asian Meal Box
5470,Srujan Jetty,5470,1,Asian Meal Box
5471,Debajyoti Dash,5471,2,Asian Meal Box
5472,Dhana Sowmya,5472,1,Asian Meal Box
5473,Foodsterduk,5473,4,Asian Meal Box
5474,Vijaya Lakshmi,5474,1,Asian Meal Box
5475,Charushila Biswas,5475,2,Asian Meal Box
5476,Prasad Mudiraj,5476,4,Asian Meal Box
5477,Sunita Bamble,5477,5,Asian Meal Box
5478,Priya,5478,1,Asian Meal Box
5479,Jaswanth Desu,5479,1,Asian Meal Box
5480,Pracheta Padhee,5480,3,Asian Meal Box
5481,Rashmi Aiyer,5481,3,Asian Meal Box
5482,Goud Priya,5482,5,Asian Meal Box
5483,Ravi Teja,5483,1,Asian Meal Box
5484,Junaid Saify,5484,4,Asian Meal Box
5485,Nagabandi Nikhil,5485,1,Asian Meal Box
5486,Sudhansu Shekhar Bisoi,5486,2,Asian Meal Box
5487,Abhinay Ankala,5487,5,Asian Meal Box
5488,Monalisha Mahapatra,5488,2,Asian Meal Box
5489,Hussain Abbas,5489,2,Asian Meal Box
5490,Lakshmi,5490,4,Asian Meal Box
5491,Arun,5491,1,Asian Meal Box
5492,Bibek,5492,5,Asian Meal Box
5493,K.Bharath Kumar,5493,4,Asian Meal Box
5494,Pooja Rai,5494,1,Asian Meal Box
5495,Sandy,5495,5,Asian Meal Box
5496,Ankit Agarwal,5496,1,Asian Meal Box
5497,B.malla Reddy,5497,3,Asian Meal Box
5498,Vini,5498,1,Asian Meal Box
5499,Amit Mohanty,5499,4,Asian Meal Box
5500,Jay Mehta,5500,4,Cafe Eclat
5501,Minocher Hansotia,5501,5,Cafe Eclat
5502,Asha Tejaswini,5502,4,Cafe Eclat
5503,Rajiv Singh,5503,4,Cafe Eclat
5504,Shwetan Sriram,5504,5,Cafe Eclat
5505,Amardeep Dabass,5505,5,Cafe Eclat
5506,Naina Bhardwaj,5506,2,Cafe Eclat
5507,Anish Waghray,5507,4,Cafe Eclat
5508,Shilpa Prusty,5508,4,Cafe Eclat
5509,Apoorva Reddy,5509,1,Cafe Eclat
5510,Utkarsh Ranjan,5510,5,Cafe Eclat
5511,Mula Renuka,5511,4,Cafe Eclat
5512,Jeevak Gupta,5512,5,Cafe Eclat
5513,Megha Chanda,5513,3,Cafe Eclat
5514,Shivani Gupta,5514,1,Cafe Eclat
5515,Moonis Ahmed,5515,4,Cafe Eclat
5516,Vivani,5516,5,Cafe Eclat
5517,Anil Rao,5517,5,Cafe Eclat
5518,Shafia Shams,5518,4,Cafe Eclat
5519,Ayush Khatri,5519,2,Cafe Eclat
5520,Sankeerth Das,5520,3,Cafe Eclat
5521,Anoop Prakash,5521,4,Cafe Eclat
5522,Preethi Pusarla,5522,3,Cafe Eclat
5523,Tejasvi Mohan,5523,4,Cafe Eclat
5524,Mounikagampa,5524,5,Cafe Eclat
5525,Shiva Varma,5525,4,Cafe Eclat
5526,Tavleen Kaur Gandhi,5526,3,Cafe Eclat
5527,Manisha Dash,5527,3,Cafe Eclat
5528,Swati Sk,5528,4,Cafe Eclat
5529,Debabrati Sonia,5529,5,Cafe Eclat
5530,Ashima Singh,5530,3,Cafe Eclat
5531,Prawal Agarwal,5531,3,Cafe Eclat
5532,Prasannarao2011,5532,5,Cafe Eclat
5533,Rohit Kumar Gupta,5533,4,Cafe Eclat
5534,Bozy Chabungbam,5534,4,Cafe Eclat
5535,Debangana Tarafdar,5535,5,Cafe Eclat
5536,Raja Srivathsav,5536,4,Cafe Eclat
5537,Ankit Bishnu Dash,5537,5,Cafe Eclat
5538,Sweni Tolia,5538,4,Cafe Eclat
5539,Amitav Mohanty,5539,5,Cafe Eclat
5540,Anusha Sankar,5540,4,Cafe Eclat
5541,Sandeep Srivastava,5541,5,Cafe Eclat
5542,Aditya Kumar,5542,3,Cafe Eclat
5543,Vemulapalli Sharmista,5543,4,Cafe Eclat
5544,Sharon,5544,5,Cafe Eclat
5545,Sudheer Bandaru,5545,5,Cafe Eclat
5546,Sainikelash Jammula,5546,5,Cafe Eclat
5547,Sandeep Pendurthy,5547,4,Cafe Eclat
5548,Sairam Bongu,5548,5,Cafe Eclat
5549,Ananya Pani,5549,2,Cafe Eclat
5550,Ankana Chakraborty,5550,4,Cafe Eclat
5551,Deepthi Karnam,5551,4,Cafe Eclat
5552,Rupak Thummala,5552,2,Cafe Eclat
5553,Saurav Srivastava,5553,4,Cafe Eclat
5554,Subhayan Foodie Basu,5554,4,Cafe Eclat
5555,Suraj Shenoy,5555,1,Cafe Eclat
5556,Pathakastha666,5556,3,Cafe Eclat
5557,Akhilesh Heda,5557,4,Cafe Eclat
5558,Anoop Madamsetty,5558,4,Cafe Eclat
5559,ధర్మపురి హరీష్,5559,4,Cafe Eclat
5560,Chhaya Sharma,5560,5,Cafe Eclat
5561,Poojitha Challagali,5561,2,Cafe Eclat
5562,Praful,5562,1,Cafe Eclat
5563,Monika Jaiswal,5563,2,Cafe Eclat
5564,Amyprof,5564,5,Cafe Eclat
5565,Abhimanyu Padmaraj,5565,5,Cafe Eclat
5566,Mallika G,5566,4,Cafe Eclat
5567,Sumit Menon,5567,5,Cafe Eclat
5568,D,5568,4,Cafe Eclat
5569,Ria@ Travelfoodism.com,5569,3,Cafe Eclat
5570,MVK,5570,2,Cafe Eclat
5571,Harshad Kulkarni,5571,4,Cafe Eclat
5572,Rishav Verma,5572,5,Cafe Eclat
5573,Jatin,5573,1,Cafe Eclat
5574,Kiran,5574,5,Cafe Eclat
5575,Anshitaa Srivastava,5575,3,Cafe Eclat
5576,Aditi Chakraborty,5576,2.5,Cafe Eclat
5577,Shahnaz,5577,2,Cafe Eclat
5578,Pallavi K,5578,1,Cafe Eclat
5579,Ganaeducations,5579,1,Cafe Eclat
5580,The Foodie Bookworm,5580,4,Cafe Eclat
5581,Hasanthi Mula,5581,3,Cafe Eclat
5582,Muzeeb Shaik,5582,5,Cafe Eclat
5583,Slo,5583,4,Cafe Eclat
5584,Benazeer Khan,5584,4,Cafe Eclat
5585,Sushma Chitta,5585,3,Cafe Eclat
5586,Arjun,5586,4,Cafe Eclat
5587,John Benedict,5587,4,Cafe Eclat
5588,Ambar Chakravarty,5588,1,Cafe Eclat
5589,Tamanna,5589,3,Cafe Eclat
5590,Sai Kiran,5590,4,Cafe Eclat
5591,Kamal Prakash,5591,4,Cafe Eclat
5592,Divya Iyer,5592,4,Cafe Eclat
5593,Ananta Ray,5593,1.5,Cafe Eclat
5594,Aditi Upadhyay,5594,3,Cafe Eclat
5595,Rahul Gupta,5595,4,Cafe Eclat
5596,Aishwarya Dhamne,5596,3,Cafe Eclat
5597,Dheerendra Rathor,5597,4,Cafe Eclat
5598,Vasanthi Raj,5598,1,Cafe Eclat
5599,Abhirupa Lahiri,5599,1,Cafe Eclat
5600,Amol Kale,5600,1,Feast - Sheraton Hyderabad Hotel
5601,Yogesh Kumar Gupta,5601,1,Feast - Sheraton Hyderabad Hotel
5602,Tahishi Gupta,5602,4,Feast - Sheraton Hyderabad Hotel
5603,Hemanth Emadabathuni,5603,5,Feast - Sheraton Hyderabad Hotel
5604,Dinesh Naidu,5604,3,Feast - Sheraton Hyderabad Hotel
5605,Mihir Bhagwat,5605,5,Feast - Sheraton Hyderabad Hotel
5606,Saurabh,5606,1,Feast - Sheraton Hyderabad Hotel
5607,Ankit Aggarwal,5607,4,Feast - Sheraton Hyderabad Hotel
5608,Tallurimadhuri Chowdary,5608,5,Feast - Sheraton Hyderabad Hotel
5609,Neha Aggarwal,5609,5,Feast - Sheraton Hyderabad Hotel
5610,Aishvarya Arora,5610,5,Feast - Sheraton Hyderabad Hotel
5611,Syeda @food__vampire,5611,5,Feast - Sheraton Hyderabad Hotel
5612,Manojkumar D Nambisan,5612,4,Feast - Sheraton Hyderabad Hotel
5613,Amit,5613,4,Feast - Sheraton Hyderabad Hotel
5614,Surya Tej Kanuri,5614,4,Feast - Sheraton Hyderabad Hotel
5615,Raashi Jain,5615,4,Feast - Sheraton Hyderabad Hotel
5616,Raj Tilak,5616,5,Feast - Sheraton Hyderabad Hotel
5617,NIdhi Samdani,5617,3,Feast - Sheraton Hyderabad Hotel
5618,Harsh J,5618,5,Feast - Sheraton Hyderabad Hotel
5619,Srikar Pakala,5619,5,Feast - Sheraton Hyderabad Hotel
5620,Supreethbilla,5620,4,Feast - Sheraton Hyderabad Hotel
5621,Khaane_mey_kya_hey By Rony Samuel,5621,4,Feast - Sheraton Hyderabad Hotel
5622,Ravi Alapati,5622,5,Feast - Sheraton Hyderabad Hotel
5623,Sreekar,5623,5,Feast - Sheraton Hyderabad Hotel
5624,Manini Nayak,5624,5,Feast - Sheraton Hyderabad Hotel
5625,Harjeev Sabherwal,5625,4,Feast - Sheraton Hyderabad Hotel
5626,Shravya Gunipudi,5626,4,Feast - Sheraton Hyderabad Hotel
5627,Jaya Prakash,5627,4,Feast - Sheraton Hyderabad Hotel
5628,Tornadointhekitchen,5628,4,Feast - Sheraton Hyderabad Hotel
5629,Bhaskar Rao,5629,5,Feast - Sheraton Hyderabad Hotel
5630,Saurabh Verma,5630,1,Feast - Sheraton Hyderabad Hotel
5631,Sujith Akshintala,5631,1,Feast - Sheraton Hyderabad Hotel
5632,Manju Verma,5632,1,Feast - Sheraton Hyderabad Hotel
5633,Suzy,5633,2,Feast - Sheraton Hyderabad Hotel
5634,Aishwarya Gupta,5634,3,Feast - Sheraton Hyderabad Hotel
5635,Satish,5635,1,Feast - Sheraton Hyderabad Hotel
5636,Deepa Mallick,5636,4,Feast - Sheraton Hyderabad Hotel
5637,Arundhati Gaddala,5637,5,Feast - Sheraton Hyderabad Hotel
5638,Ranbeer,5638,5,Feast - Sheraton Hyderabad Hotel
5639,Shankar Murthy,5639,4,Feast - Sheraton Hyderabad Hotel
5640,Shivam,5640,1,Feast - Sheraton Hyderabad Hotel
5641,Kanthareddy Poreddy,5641,4,Feast - Sheraton Hyderabad Hotel
5642,Karthik Vempa,5642,5,Feast - Sheraton Hyderabad Hotel
5643,Pulugurtha Tushara,5643,5,Feast - Sheraton Hyderabad Hotel
5644,Shary Mateo,5644,5,Feast - Sheraton Hyderabad Hotel
5645,Santi Mustika,5645,5,Feast - Sheraton Hyderabad Hotel
5646,Upasana Purbadri Das,5646,5,Feast - Sheraton Hyderabad Hotel
5647,Saiteja Reddy,5647,2,Feast - Sheraton Hyderabad Hotel
5648,Naaz Hassan,5648,5,Feast - Sheraton Hyderabad Hotel
5649,Emy Eltoukhey,5649,5,Feast - Sheraton Hyderabad Hotel
5650,SAI Sunay,5650,5,Feast - Sheraton Hyderabad Hotel
5651,Laxmipathi S,5651,5,Feast - Sheraton Hyderabad Hotel
5652,Joe,5652,4,Feast - Sheraton Hyderabad Hotel
5653,Durga Prasad Pradhan,5653,5,Feast - Sheraton Hyderabad Hotel
5654,Anish Pillai,5654,5,Feast - Sheraton Hyderabad Hotel
5655,Urmita Das,5655,4,Feast - Sheraton Hyderabad Hotel
5656,Salil Shailesh,5656,3,Feast - Sheraton Hyderabad Hotel
5657,Vivian Kumar,5657,4,Feast - Sheraton Hyderabad Hotel
5658,Wes Licmoan-Ragot,5658,5,Feast - Sheraton Hyderabad Hotel
5659,Mohd Aafaq,5659,5,Feast - Sheraton Hyderabad Hotel
5660,Saif Khan,5660,5,Feast - Sheraton Hyderabad Hotel
5661,Vasanthi Singampalli,5661,4,Feast - Sheraton Hyderabad Hotel
5662,Olaalkayal777,5662,5,Feast - Sheraton Hyderabad Hotel
5663,Taruna Singh,5663,5,Feast - Sheraton Hyderabad Hotel
5664,Meril Matro Familara,5664,5,Feast - Sheraton Hyderabad Hotel
5665,Chandar Tangudu (Chandu),5665,5,Feast - Sheraton Hyderabad Hotel
5666,Subhrajyoti Sahoo,5666,5,Feast - Sheraton Hyderabad Hotel
5667,Sunand Das,5667,5,Feast - Sheraton Hyderabad Hotel
5668,Vikram Bodavula,5668,5,Feast - Sheraton Hyderabad Hotel
5669,Barfi The Hyper Dog,5669,5,Feast - Sheraton Hyderabad Hotel
5670,Kamal Reddy,5670,5,Feast - Sheraton Hyderabad Hotel
5671,Phani Varma,5671,4,Feast - Sheraton Hyderabad Hotel
5672,Vinita More,5672,3,Feast - Sheraton Hyderabad Hotel
5673,Sneha Manan,5673,5,Feast - Sheraton Hyderabad Hotel
5674,Namit Agarwal,5674,3,Feast - Sheraton Hyderabad Hotel
5675,Shanky Kapoor,5675,5,Feast - Sheraton Hyderabad Hotel
5676,Asia Sayed,5676,5,Feast - Sheraton Hyderabad Hotel
5677,Deepak Chaudhary,5677,5,Feast - Sheraton Hyderabad Hotel
5678,Каоутар Тахри,5678,5,Feast - Sheraton Hyderabad Hotel
5679,Syed Kaleemullah,5679,5,Feast - Sheraton Hyderabad Hotel
5680,K.v.abhilash,5680,5,Feast - Sheraton Hyderabad Hotel
5681,Madhuri Lidhoo,5681,5,Feast - Sheraton Hyderabad Hotel
5682,Dyana Mohd Sufian,5682,5,Feast - Sheraton Hyderabad Hotel
5683,Dawn Lee De Hitta,5683,5,Feast - Sheraton Hyderabad Hotel
5684,Tarun Anish,5684,5,Feast - Sheraton Hyderabad Hotel
5685,Sateesh,5685,5,Feast - Sheraton Hyderabad Hotel
5686,Arpit,5686,5,Feast - Sheraton Hyderabad Hotel
5687,Soumi Home Roy,5687,5,Feast - Sheraton Hyderabad Hotel
5688,Sreejan Shrivastava,5688,2,Feast - Sheraton Hyderabad Hotel
5689,Anilpaturi,5689,5,Feast - Sheraton Hyderabad Hotel
